,suite_name,suite_id,exp_name,run,workload_info.name,workload.rep,allocation,composition,workload_mode,workload_profit,workload.mechanism_mix,workload.sub_mix,workload.pa_mix,budget.mode,budget.ModeConfig.Unlocking.slack,request_info.mechanism.name,allocation_status_all,profit_elephant_all,profit_hare_all,profit_mice_all,profit_elephant_accepted,profit_hare_accepted,profit_mice_accepted,profit_elephant_rejected,profit_hare_rejected,profit_mice_rejected,n_requests_elephant_all,n_requests_hare_all,n_requests_mice_all,n_requests_elephant_accepted,n_requests_hare_accepted,n_requests_mice_accepted,n_requests_elephant_rejected,n_requests_hare_rejected,n_requests_mice_rejected,workload_composition_mode
1353,sp_workloads,1690805680,wl_small_mem,1083,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4568749,317398,30234,58854,6400,19762,4509895,310998,10472,1690,1679,1654,12,56,1022,1678,1623,632,upc-block-composition
1354,sp_workloads,1690805680,wl_small_mem,1083,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4657750,323549,30931,10793,4491,17795,4646957,319058,13136,1752,1677,1693,6,40,941,1746,1637,752,upc-block-composition
1355,sp_workloads,1690805680,wl_small_mem,1083,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4659614,324927,30284,12666,8034,15340,4646948,316893,14944,1685,1652,1684,7,59,852,1678,1593,832,upc-block-composition
1356,sp_workloads,1690805680,wl_small_mem,1084,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1760,1618,1607,0,2,818,1760,1616,789,1760,1618,1607,0,2,818,1760,1616,789,poisson-block-composition
1357,sp_workloads,1690805680,wl_small_mem,1084,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1690,1679,1654,0,740,1654,1690,939,0,1690,1679,1654,0,740,1654,1690,939,0,poisson-block-composition
1358,sp_workloads,1690805680,wl_small_mem,1084,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1752,1677,1693,0,0,1693,1752,1677,0,1752,1677,1693,0,0,1693,1752,1677,0,poisson-block-composition
1359,sp_workloads,1690805680,wl_small_mem,1084,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1685,1652,1684,0,103,1684,1685,1549,0,1685,1652,1684,0,103,1684,1685,1549,0,poisson-block-composition
1360,sp_workloads,1690805680,wl_small_mem,1085,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1760,1618,1607,0,5,833,1760,1613,774,1760,1618,1607,0,5,833,1760,1613,774,poisson-block-composition
1361,sp_workloads,1690805680,wl_small_mem,1085,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1690,1679,1654,0,566,1654,1690,1113,0,1690,1679,1654,0,566,1654,1690,1113,0,poisson-block-composition
1362,sp_workloads,1690805680,wl_small_mem,1085,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1752,1677,1693,0,0,1693,1752,1677,0,1752,1677,1693,0,0,1693,1752,1677,0,poisson-block-composition
1363,sp_workloads,1690805680,wl_small_mem,1085,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1685,1652,1684,0,232,1684,1685,1420,0,1685,1652,1684,0,232,1684,1685,1420,0,poisson-block-composition
1364,sp_workloads,1690805680,wl_small_mem,1086,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1760,1618,1607,0,87,654,1760,1531,953,1760,1618,1607,0,87,654,1760,1531,953,upc-block-composition
1365,sp_workloads,1690805680,wl_small_mem,1086,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1690,1679,1654,0,84,1493,1690,1595,161,1690,1679,1654,0,84,1493,1690,1595,161,upc-block-composition
1366,sp_workloads,1690805680,wl_small_mem,1086,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1752,1677,1693,0,63,1497,1752,1614,196,1752,1677,1693,0,63,1497,1752,1614,196,upc-block-composition
1367,sp_workloads,1690805680,wl_small_mem,1086,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1685,1652,1684,0,73,1484,1685,1579,200,1685,1652,1684,0,73,1484,1685,1579,200,upc-block-composition
1368,sp_workloads,1690805680,wl_small_mem,1087,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1760,1618,1607,1,224,842,1759,1394,765,1760,1618,1607,1,224,842,1759,1394,765,upc-block-composition
1369,sp_workloads,1690805680,wl_small_mem,1087,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1690,1679,1654,0,64,1634,1690,1615,20,1690,1679,1654,0,64,1634,1690,1615,20,upc-block-composition
1370,sp_workloads,1690805680,wl_small_mem,1087,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1752,1677,1693,0,48,1627,1752,1629,66,1752,1677,1693,0,48,1627,1752,1629,66,upc-block-composition
1371,sp_workloads,1690805680,wl_small_mem,1087,basic:GM-LM-RR-LSVT-sub25100-defpa,0,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1685,1652,1684,0,76,1572,1685,1576,112,1685,1652,1684,0,76,1572,1685,1576,112,upc-block-composition
1372,sp_workloads,1690805680,wl_small_mem,1088,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4674135,351804,29818,0,0,3720,4674135,351804,26098,1725,1745,1670,0,0,248,1725,1745,1422,poisson-block-composition
1373,sp_workloads,1690805680,wl_small_mem,1088,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4701336,316959,30901,408890,2660,18632,4292446,314299,12269,1705,1659,1707,191,19,1032,1514,1640,675,poisson-block-composition
1374,sp_workloads,1690805680,wl_small_mem,1088,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4751311,334074,30363,24046,0,18223,4727265,334074,12140,1634,1678,1701,11,0,1025,1623,1678,676,poisson-block-composition
1375,sp_workloads,1690805680,wl_small_mem,1088,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4658717,301226,29963,15302,140,15061,4643415,301086,14902,1700,1628,1669,7,1,891,1693,1627,778,poisson-block-composition
1376,sp_workloads,1690805680,wl_small_mem,1089,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4674135,351804,29818,0,0,3645,4674135,351804,26173,1725,1745,1670,0,0,243,1725,1745,1427,poisson-block-composition
1377,sp_workloads,1690805680,wl_small_mem,1089,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4701336,316959,30901,377006,1260,19070,4324330,315699,11831,1705,1659,1707,177,9,1042,1528,1650,665,poisson-block-composition
1378,sp_workloads,1690805680,wl_small_mem,1089,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4751311,334074,30363,39380,0,16828,4711931,334074,13535,1634,1678,1701,15,0,980,1619,1678,721,poisson-block-composition
1379,sp_workloads,1690805680,wl_small_mem,1089,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4658717,301226,29963,30604,420,13344,4628113,300806,16619,1700,1628,1669,14,3,848,1686,1625,821,poisson-block-composition
1380,sp_workloads,1690805680,wl_small_mem,1090,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4676698,329662,29265,0,4592,3540,4676698,325070,25725,1725,1745,1670,0,64,236,1725,1681,1434,upc-block-composition
1381,sp_workloads,1690805680,wl_small_mem,1090,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4681859,300972,30705,49527,4819,11400,4632332,296153,19305,1705,1659,1707,18,36,670,1687,1623,1037,upc-block-composition
1382,sp_workloads,1690805680,wl_small_mem,1090,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4647322,315319,30810,51760,2160,10710,4595562,313159,20100,1634,1678,1701,16,23,627,1618,1655,1074,upc-block-composition
1383,sp_workloads,1690805680,wl_small_mem,1090,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4823541,315411,30210,18540,4719,7875,4805001,310692,22335,1700,1628,1669,10,43,502,1690,1585,1167,upc-block-composition
1384,sp_workloads,1690805680,wl_small_mem,1091,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4676698,329662,29265,0,7604,5610,4676698,322058,23655,1725,1745,1670,0,94,365,1725,1651,1305,upc-block-composition
1385,sp_workloads,1690805680,wl_small_mem,1091,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4681859,300972,30705,50494,4429,18495,4631365,296543,12210,1705,1659,1707,12,41,947,1693,1618,760,upc-block-composition
1386,sp_workloads,1690805680,wl_small_mem,1091,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4647322,315319,30810,32621,2389,17670,4614701,312930,13140,1634,1678,1701,16,26,928,1618,1652,773,upc-block-composition
1387,sp_workloads,1690805680,wl_small_mem,1091,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4823541,315411,30210,18308,5850,14385,4805233,309561,15825,1700,1628,1669,10,49,774,1690,1579,895,upc-block-composition
1388,sp_workloads,1690805680,wl_small_mem,1092,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1725,1745,1670,0,4,807,1725,1741,863,1725,1745,1670,0,4,807,1725,1741,863,poisson-block-composition
1389,sp_workloads,1690805680,wl_small_mem,1092,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1705,1659,1707,0,707,1707,1705,952,0,1705,1659,1707,0,707,1707,1705,952,0,poisson-block-composition
1390,sp_workloads,1690805680,wl_small_mem,1092,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1634,1678,1701,0,0,1701,1634,1678,0,1634,1678,1701,0,0,1701,1634,1678,0,poisson-block-composition
1391,sp_workloads,1690805680,wl_small_mem,1092,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1700,1628,1669,0,116,1669,1700,1512,0,1700,1628,1669,0,116,1669,1700,1512,0,poisson-block-composition
1392,sp_workloads,1690805680,wl_small_mem,1093,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1725,1745,1670,0,4,965,1725,1741,705,1725,1745,1670,0,4,965,1725,1741,705,poisson-block-composition
1393,sp_workloads,1690805680,wl_small_mem,1093,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1705,1659,1707,0,534,1707,1705,1125,0,1705,1659,1707,0,534,1707,1705,1125,0,poisson-block-composition
1394,sp_workloads,1690805680,wl_small_mem,1093,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1634,1678,1701,0,2,1701,1634,1676,0,1634,1678,1701,0,2,1701,1634,1676,0,poisson-block-composition
1395,sp_workloads,1690805680,wl_small_mem,1093,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1700,1628,1669,0,239,1669,1700,1389,0,1700,1628,1669,0,239,1669,1700,1389,0,poisson-block-composition
1396,sp_workloads,1690805680,wl_small_mem,1094,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1725,1745,1670,1,100,675,1724,1645,995,1725,1745,1670,1,100,675,1724,1645,995,upc-block-composition
1397,sp_workloads,1690805680,wl_small_mem,1094,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1705,1659,1707,1,83,1531,1704,1576,176,1705,1659,1707,1,83,1531,1704,1576,176,upc-block-composition
1398,sp_workloads,1690805680,wl_small_mem,1094,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1634,1678,1701,0,56,1515,1634,1622,186,1634,1678,1701,0,56,1515,1634,1622,186,upc-block-composition
1399,sp_workloads,1690805680,wl_small_mem,1094,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1700,1628,1669,0,58,1484,1700,1570,185,1700,1628,1669,0,58,1484,1700,1570,185,upc-block-composition
1400,sp_workloads,1690805680,wl_small_mem,1095,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1725,1745,1670,1,198,851,1724,1547,819,1725,1745,1670,1,198,851,1724,1547,819,upc-block-composition
1401,sp_workloads,1690805680,wl_small_mem,1095,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1705,1659,1707,0,63,1605,1705,1596,102,1705,1659,1707,0,63,1605,1705,1596,102,upc-block-composition
1402,sp_workloads,1690805680,wl_small_mem,1095,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1634,1678,1701,0,82,1457,1634,1596,244,1634,1678,1701,0,82,1457,1634,1596,244,upc-block-composition
1403,sp_workloads,1690805680,wl_small_mem,1095,basic:GM-LM-RR-LSVT-sub25100-defpa,1,weighted-dpf+,block-composition,upc,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1700,1628,1669,0,65,1340,1700,1563,329,1700,1628,1669,0,65,1340,1700,1563,329,upc-block-composition
1404,sp_workloads,1690805680,wl_small_mem,1096,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4344073,336565,33248,0,0,4544,4344073,336565,28704,1647,1671,1731,0,0,284,1647,1671,1447,poisson-block-composition
1405,sp_workloads,1690805680,wl_small_mem,1096,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4548967,333299,30800,411238,3045,18800,4137729,330254,12000,1660,1661,1646,185,21,999,1475,1640,647,poisson-block-composition
1406,sp_workloads,1690805680,wl_small_mem,1096,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},5016525,328891,32448,27131,0,20032,4989394,328891,12416,1714,1690,1723,9,0,1072,1705,1690,651,poisson-block-composition
1407,sp_workloads,1690805680,wl_small_mem,1096,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4781610,327880,32576,20322,0,16240,4761288,327880,16336,1631,1679,1700,9,0,906,1622,1679,794,poisson-block-composition
1408,sp_workloads,1690805680,wl_small_mem,1097,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4344073,336565,33248,0,0,4368,4344073,336565,28880,1647,1671,1731,0,0,273,1647,1671,1458,poisson-block-composition
1409,sp_workloads,1690805680,wl_small_mem,1097,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4548967,333299,30800,430209,1015,19680,4118758,332284,11120,1660,1661,1646,195,7,1025,1465,1654,621,poisson-block-composition
1410,sp_workloads,1690805680,wl_small_mem,1097,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},5016525,328891,32448,27096,0,18432,4989429,328891,14016,1714,1690,1723,12,0,1021,1702,1690,702,poisson-block-composition
1411,sp_workloads,1690805680,wl_small_mem,1097,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4781610,327880,32576,22580,290,14544,4759030,327590,18032,1631,1679,1700,10,2,879,1621,1677,821,poisson-block-composition
1412,sp_workloads,1690805680,wl_small_mem,1098,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},4516798,323421,31309,0,4425,3285,4516798,318996,28024,1647,1671,1731,0,55,219,1647,1616,1512,upc-block-composition
1413,sp_workloads,1690805680,wl_small_mem,1098,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},4830469,312603,29634,57285,3707,9308,4773184,308896,20326,1660,1661,1646,18,34,532,1642,1627,1114,upc-block-composition
1414,sp_workloads,1690805680,wl_small_mem,1098,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},4802902,316035,30613,50690,2646,10235,4752212,313389,20378,1714,1690,1723,14,26,597,1700,1664,1126,upc-block-composition
1415,sp_workloads,1690805680,wl_small_mem,1098,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},4594159,320873,30876,30435,3614,6742,4563724,317259,24134,1631,1679,1700,15,34,442,1616,1645,1258,upc-block-composition
1416,sp_workloads,1690805680,wl_small_mem,1099,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},4516798,323421,31309,0,9420,6030,4516798,314001,25279,1647,1671,1731,0,100,402,1647,1571,1329,upc-block-composition
1417,sp_workloads,1690805680,wl_small_mem,1099,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},4830469,312603,29634,63520,7123,18522,4766949,305480,11112,1660,1661,1646,13,58,950,1647,1603,696,upc-block-composition
1418,sp_workloads,1690805680,wl_small_mem,1099,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},4802902,316035,30613,4450,5026,16600,4798452,311009,14013,1714,1690,1723,2,46,904,1712,1644,819,upc-block-composition
1419,sp_workloads,1690805680,wl_small_mem,1099,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,upc,ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},4594159,320873,30876,22425,5818,15000,4571734,315055,15876,1631,1679,1700,11,45,824,1620,1634,876,upc-block-composition
1420,sp_workloads,1690805680,wl_small_mem,1100,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},1647,1671,1731,0,3,838,1647,1668,893,1647,1671,1731,0,3,838,1647,1668,893,poisson-block-composition
1421,sp_workloads,1690805680,wl_small_mem,1100,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1660,1661,1646,0,710,1646,1660,951,0,1660,1661,1646,0,710,1646,1660,951,0,poisson-block-composition
1422,sp_workloads,1690805680,wl_small_mem,1100,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1714,1690,1723,0,0,1723,1714,1690,0,1714,1690,1723,0,0,1723,1714,1690,0,poisson-block-composition
1423,sp_workloads,1690805680,wl_small_mem,1100,basic:GM-LM-RR-LSVT-sub25100-defpa,2,weighted-dpf+,block-composition,poisson,equal-ncd,basic:GM-LM-RR-LSVT,sub25100,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1631,1679,1700,0,121,1700,1631,1558,0,1631,1679,1700,0,121,1700,1631,1558,0,poisson-block-composition
